Id,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,Y2
227,750.0870352,644.3174198,538.4050238,432.0001464,324.263139,215.5392108,107.7996334,0.717633373,0.775461287,0.833667768,0.874972375,0.930331263,0.995290478,1.053714286,1,4.730784938,8.454779935,12.13018185,15.86010715,19.59483883,23.34250649,27.18536364,24.25457868,21.33058367,18.45518175,15.52525643,12.59052474,9.642857061,6.642857061,113.2078035,218.312722,323.3602178,429.8986518,536.654803,643.92743,749.5560014,762.8481944,777.6004152,792.4100588,805.7287642,818.8297524,831.4142648,838.4899791,837.8042665,837.118554,836.4328414,835.7471289,835.0614164,834.3757038,837.3257038,717.854277,598.3828502,478.9114233,359.4399965,239.9685697,0.6
660,763.4140662,654.0087868,544.7629103,435.114446,325.3128223,215.2148949,107.9559699,0.873969932,0.911347505,0.941165277,0.973536561,0.999660852,1.025510724,1.053714286,1,3.845715997,6.703210194,9.535563239,12.35025876,15.21257277,18.06759271,21.91044985,19.90759101,17.89295397,15.90345808,13.93161972,11.91216286,9.900000082,6.900000082,110.4197358,214.359411,318.3271259,422.8965128,528.4344368,634.9919025,740.620474,747.1150239,753.1896344,759.2362053,764.681104,769.1574657,772.6142857,779.69,777.4757143,775.2614286,773.0471429,770.8328571,768.6185714,766.4042857,769.3542857,661.1971429,553.04,444.8828572,336.7257143,228.5685715,0.44
143,733.6225728,631.577704,528.8142071,423.2342677,317.3495879,212.2657045,107.2785714,0.196571429,0.339428571,0.482285714,0.625142857,0.768,0.910857143,1.053714286,1,4.833925915,8.671141687,12.50192188,16.36525908,20.23402174,23.92396621,27.76682335,24.74718312,21.72425304,18.70775853,15.65870702,12.60423005,9.728571265,6.728571265,112.892852,219.3399319,322.2559801,425.6911561,529.5346408,633.3480953,738.9766667,751.2695323,763.2795988,778.820697,793.8426673,808.456329,823.1000209,830.1757352,831.5185871,832.861439,834.2042909,835.5471429,836.8899948,838.2328467,841.1828467,721.0828484,600.9828501,480.8828519,360.7828536,240.6828553,0.6
180,770.6995784,661.9498715,551.933888,441.5035222,331.5581232,222.4825832,112.7450867,0.581376508,0.63923231,0.697342507,0.757563913,0.817041408,0.878810691,0.940660872,1,3.72536391,6.480897114,9.23182427,11.98719466,14.77324476,17.5727819,20.29641517,18.35676555,16.38694663,14.42173376,12.45207765,10.45174184,8.437918983,6.5,110.0235939,213.7802425,318.3567324,423.335711,528.4649981,633.7440043,738.9300672,753.8921911,768.6212603,782.5304882,796.0372273,809.393658,822.6003696,835.9000244,837.2428763,838.5857282,839.9285801,841.2714321,842.614284,843.9571359,845.2999878,725.1999895,605.0999913,484.999993,364.8999947,244.7999964,0.6
131,737.7026583,632.1402949,526.7926327,421.130695,316.0656391,212.5132024,107.9594146,0.877414567,0.899812116,0.932500964,0.960677751,0.992896705,1.023622561,1.053714286,1,3.799527677,6.657333678,9.451824168,12.22877938,15.03261083,17.8577783,21.70063544,19.71539345,17.67187314,15.69166833,13.72899881,11.73945305,9.728571265,6.728571265,107.504925,207.8064025,310.0668366,413.4417181,516.1280668,615.9171033,721.5456747,739.2264673,757.3821362,773.5788485,788.6611133,804.4319111,823.1000209,830.1757352,831.5185871,832.861439,834.2042909,835.5471429,836.8899948,838.2328467,841.1828467,721.0828484,600.9828501,480.8828519,360.7828536,240.6828553,0.59
878,746.9580289,639.8288577,532.5925433,426.7516547,321.1854448,215.0674932,107.9132173,0.831217334,0.852907181,0.891081854,0.931467909,0.966823706,1.021687522,1.053714286,1,4.645899373,8.258124617,11.86515406,15.42978774,19.03464897,22.59699691,26.43985406,23.57966897,20.75315801,17.93184285,15.15292346,12.33377651,9.557142857,6.557142857,112.1013986,217.2420484,322.4015803,426.6999865,531.0936065,635.8226627,741.4512341,751.0641178,761.0806073,771.0782148,781.936948,792.7004674,803.1285505,810.2042648,811.5185522,812.8328397,814.1471272,815.4614146,816.7757021,818.0899895,821.0399895,704.2685627,587.4971359,470.7257091,353.9542823,237.1828555,0.74
47,765.3021063,655.8625092,545.8569049,435.7641565,326.1403387,216.4890839,107.9918734,0.909873449,0.932246169,0.962031379,0.98429092,1.011265621,1.029924401,1.053714286,1,3.903587402,6.869527912,9.797666044,12.66959298,15.55001443,18.42197956,22.2648367,20.17553498,18.02388016,15.91002772,13.85238647,11.7862507,9.728571265,6.728571265,73.33481548,180.9465777,288.5040957,396.0788941,503.3930572,610.1481555,715.7767269,768.356197,779.9301491,791.5583454,803.1692613,815.0408125,827.4714286,834.5471429,832.8471394,831.1471359,829.4471324,827.7471289,826.0471254,824.3471219,827.2971219,709.4828397,591.6685575,473.8542753,356.0399931,238.2257109,0.45
774,766.4286687,656.900419,547.4102041,437.6791183,328.0785194,219.3709224,110.1709225,0.776686253,0.809308997,0.841798634,0.87698498,0.91408648,0.952906639,0.966542348,1,3.033681095,5.669905931,8.275239191,10.89528753,13.5199765,16.16817406,18.7548505,17.54974086,15.74208748,13.96532568,12.17384879,10.37773128,8.558105173,6.800000191,114.4779074,222.2224177,329.9169998,437.6526171,545.1542405,652.1263748,759.1861856,760.9082749,762.5637611,764.2691754,765.9335547,767.8319278,770.2597899,772.5999756,770.5999756,768.5999756,766.5999756,764.5999756,762.5999756,760.5999756,758.5999756,650.8571219,543.1142683,435.3714147,327.628561,219.8857074,0.44
324,773.5205271,663.5049824,551.9435565,442.1068098,331.7544584,220.441034,110.9417776,0.910632124,0.924659026,0.938349828,0.953586874,0.967326843,0.980047663,0.991707872,1,4.574174698,8.142103418,11.69988519,15.28993582,18.87953238,22.48280781,26.07477951,23.3006048,20.53267607,17.77489428,14.98484364,12.19524707,9.391971624,6.599999905,113.6286569,221.724507,330.7840621,437.5705352,544.2438117,650.2863793,755.3068252,761.8210288,767.2680393,771.7513449,778.5077325,785.3773166,792.8776096,801.4000244,804.3714512,807.3428781,810.3143049,813.2857317,816.2571586,819.2285854,822.2000122,705.3857247,588.5714373,471.7571498,354.9428624,238.1285749,0
203,764.6445597,655.4545787,546.1489225,437.0140318,326.7992489,217.14882,109.8386677,0.581217752,0.642015554,0.701122971,0.759899925,0.819480923,0.878419872,0.937914251,1,4.643384845,8.251043066,11.89752363,15.51295668,19.10230234,22.72284022,23.88045863,21.02278807,18.20084413,15.34007785,12.51035909,9.706727719,6.871904119,6.5,113.0358208,206.7993274,295.0471918,382.8319705,488.7785934,595.271582,700.8189436,714.1545479,740.2624664,771.886027,803.9726735,817.8974756,831.2759121,845.5999756,844.914263,844.2285505,843.542838,842.8571254,842.1714129,841.4857003,840.7999878,721.328561,601.8571341,482.3857073,362.9142805,243.4428537,0.6
84,761.6631191,653.9951573,545.0480874,437.1327056,327.9099029,217.6117453,107.9173119,0.835311928,0.869386546,0.904878347,0.944998068,0.981231574,1.016875225,1.053714286,1,3.665132854,6.379385198,9.048955047,11.75099159,14.38722841,14.8497739,18.69263104,16.82749817,14.91324581,13.04367595,11.1416394,9.305402558,9.642857061,6.642857061,109.7573056,212.8918773,315.4248114,417.6045539,520.260292,623.1745042,728.8030756,746.1743414,763.525484,781.4782642,799.784236,817.6142122,835.1857143,842.2614286,841.6042892,840.9471498,840.2900105,839.6328711,838.9757317,838.3185924,841.2685924,721.1543031,601.0400139,480.9257247,360.8114355,240.6971463,0.45
633,754.9826477,646.0292344,539.2221206,431.8788878,324.0705885,216.1467159,107.9757175,0.893717484,0.909468426,0.934138649,0.954247149,0.994293907,1.012995014,1.053714286,1,2.665824389,5.736650729,8.744506364,11.64040046,14.53659407,17.41079679,21.25365393,20.4306867,18.20271751,16.03771904,13.98468209,11.93134565,9.900000082,6.900000082,113.4759056,219.1815546,324.5841843,430.167972,535.8686612,641.5490532,747.1776246,752.8588637,759.4103593,766.2648742,772.938231,779.4946864,786.071439,793.1471533,796.3757213,799.6042892,802.8328571,806.0614251,809.289993,812.518561,815.468561,699.6257056,583.7828502,467.9399948,352.0971394,236.254284,0.71
565,758.5511185,649.8265333,541.1303561,433.4681961,328.3053071,219.9214756,110.7169472,1.307732058,1.266849552,1.220345636,1.180280414,1.132045877,1.086181617,1.045564467,1,2.132344602,4.778130127,7.469675948,10.11451985,12.76021297,15.41746948,18.09414144,17.80465399,16.00172562,14.15303696,12.35105021,10.54821425,8.733814898,6.900000095,113.6929404,220.5599034,327.5412327,433.2121558,539.1599227,645.4358936,752.8867333,756.7652181,760.5696801,764.2597759,769.2602779,773.983936,778.3793902,781.5999756,779.2285505,776.8571254,774.4857003,772.1142753,769.7428502,767.3714251,765,656.3428572,547.6857143,439.0285715,330.3714286,221.7142858,0.3
611,746.7314225,640.9490928,534.8429567,427.8505331,320.4694327,213.5503589,106.2442108,0.779420542,0.795874574,0.828839539,0.864184448,0.879436787,0.913604845,0.953421812,1,4.036270645,7.034213644,10.03995791,13.00933397,15.97983081,18.97822689,22.01841281,19.82499932,17.66991348,15.50702637,13.38050747,11.25286778,9.097328861,6.900000095,107.4026279,213.5968873,320.3769437,419.0742728,518.645624,618.3743497,717.5158606,729.2703774,735.3332626,740.8103508,754.3701663,767.0559597,779.5843785,792.7000122,795.9285801,799.1571481,802.385716,805.614284,808.8428519,812.0714199,815.2999878,699.4571324,583.614277,467.7714216,351.9285663,236.0857109,0.72
398,742.2128032,635.9549324,529.6382634,423.2605237,318.2409581,213.6277764,108.3680124,1.286012415,1.241147028,1.203458844,1.165851831,1.122258238,1.087289324,1.053714286,1,4.269185103,7.520532682,10.78569761,14.00109057,17.20604458,20.41790365,24.2607608,21.79157568,19.34022809,16.87506314,14.45967017,12.05471615,9.642857061,6.642857061,108.5351677,210.9197365,313.212153,416.1000177,517.1381003,618.6506185,724.2791899,733.67259,742.5737321,751.5670264,759.9648725,770.2125007,779.9856934,787.0614076,784.8614129,782.6614181,780.4614233,778.2614286,776.0614338,773.861439,776.811439,667.4114373,558.0114356,448.6114338,339.2114321,229.8114304,0.43
91,749.7389477,643.4295988,535.9348349,429.0253309,322.4538335,216.1622305,107.9042473,0.82224732,0.855921244,0.89719276,0.930409771,0.972409729,1.014782733,1.053714286,1,3.768557622,6.465729028,9.118013445,11.85601847,14.58358808,15.56277096,19.4056281,17.43707047,15.53989905,13.68761462,11.74960958,9.822039957,9.642857061,6.642857061,113.7441741,221.299019,328.8494353,436.5339345,543.7304654,650.99147,756.6200414,770.0044387,782.9353081,795.8706061,808.6718212,821.9610046,835.1857143,842.2614286,841.6042892,840.9471498,840.2900105,839.6328711,838.9757317,838.3185924,841.2685924,721.1543031,601.0400139,480.9257247,360.8114355,240.6971463,0.45
82,744.1876167,639.8092365,534.8017004,427.6943968,320.9949435,213.2806373,106.4309998,0.719495481,0.771643323,0.82386033,0.862481828,0.898025054,0.934095945,0.967582667,1,3.724118449,6.422835441,9.065082473,11.74347262,14.38793932,17.10169698,19.72523411,17.80111565,15.90239865,14.0601516,12.18176144,10.33729472,8.423537051,6.599999905,111.8226727,216.6084376,321.4289933,426.3611693,531.3645055,636.3458676,741.2596037,756.5226452,772.2225946,787.8877531,803.4412915,818.9236695,834.4280217,850,849.3428606,848.6857213,848.0285819,847.3714425,846.7143032,846.0571638,845.4000244,725.2857352,605.171446,485.0571568,364.9428676,244.8285783,0.6
430,756.3755222,650.3030465,542.8864044,434.1281116,325.5577094,217.2116362,108.5199197,1.437919743,1.376187415,1.308395251,1.259536146,1.188582982,1.121333424,1.053714286,1,4.428322666,7.858187107,11.28773063,14.72891979,18.16660103,21.59404475,25.43690189,22.83000779,20.22157192,17.61345697,14.99369639,12.37744372,9.771428571,6.771428571,112.7602934,218.9942442,326.7882518,434.1419347,541.6907655,649.0820365,754.7106079,759.9860253,765.0163567,768.4866313,772.3972307,776.1126822,779.9856934,787.0614076,784.8614129,782.6614181,780.4614233,778.2614286,776.0614338,773.861439,776.811439,667.4114373,558.0114356,448.6114338,339.2114321,229.8114304,0.59
779,764.7866066,655.9699136,546.8080541,437.320031,327.8318052,218.3716119,109.5249335,0.74307854,0.783118881,0.82507132,0.856605089,0.88870495,0.927415073,0.962347879,1,3.650781531,6.234863731,8.835687729,11.47152765,14.06594856,16.68713016,19.27494378,17.45273371,15.69722296,13.92497042,12.11770195,10.3518525,8.559242357,6.800000191,113.9162403,220.9463092,328.1229629,435.717575,543.2655266,650.6279771,757.6889211,759.9726775,762.342605,764.5659478,766.3713322,768.2233771,770.2609231,772.5999756,770.5999756,768.5999756,766.5999756,764.5999756,762.5999756,760.5999756,758.5999756,650.8571219,543.1142683,435.3714147,327.628561,219.8857074,0.43
119,755.1748802,648.0461887,539.8010562,431.8569648,323.5936339,215.7202285,107.9179786,0.835978626,0.867662901,0.902820438,0.939299468,0.976710572,1.015238379,1.053714286,1,4.220619245,7.469685735,10.76350738,14.04414749,17.43672753,20.81332485,24.65618199,22.23556273,19.78649623,17.29267457,14.81203445,12.21945439,9.642857061,6.642857061,114.0042703,221.5841216,329.5013668,437.2042204,544.928556,652.921379,758.5499504,771.6742514,784.5801145,797.1485835,809.9314443,822.6928229,835.1857143,842.2614286,841.6042892,840.9471498,840.2900105,839.6328711,838.9757317,838.3185924,841.2685924,721.1543031,601.0400139,480.9257247,360.8114355,240.6971463,0.45
291,748.0258525,642.9059424,536.88193,429.3209538,323.1366879,215.8874538,107.5459752,0.463975161,0.561738215,0.656059365,0.758016,0.855282438,0.952237911,1.053714286,1,4.648815408,8.295935983,11.94146602,15.55717038,19.14535832,22.82499586,26.66785301,23.80475188,20.94334559,18.08352984,15.25353977,12.45106611,9.557142857,6.557142857,110.7642955,215.6702626,321.2010623,427.0134367,531.8412671,638.1193115,743.747883,757.5550126,770.6633276,783.1468102,795.3487181,808.5351698,820.2714076,827.3471219,828.6328362,829.9185505,831.2042648,832.4899791,833.7756934,835.0614076,838.0114076,718.4256968,598.839986,479.2542753,359.6685645,240.0828537,0.6
57,741.3486431,635.4987143,529.8882276,424.2491417,318.4575663,212.895443,106.8635517,0.841240855,0.868534193,0.894364852,0.908308953,0.92434174,0.952722123,0.977037984,1,4.657451088,8.547030709,12.45411958,16.39027069,20.32416261,24.20541813,27.36831613,24.5394365,21.47842833,18.39991091,15.29233127,12.1870108,9.134326731,6.800000191,110.749923,213.6268821,315.5829277,417.3031511,520.1874219,622.4687885,724.5858369,741.093057,758.6732407,777.1743379,795.9112573,813.4841294,831.6599056,850,849.3428606,848.6857213,848.0285819,847.3714425,846.7143032,846.0571638,845.4000244,725.2714495,605.1428746,485.0142997,364.8857247,244.7571498,0.6
321,757.1152081,648.6791006,542.3970711,434.9940004,327.0145702,218.1453571,108.122778,1.040778028,1.047175161,1.054386936,1.057017879,1.060109491,1.0658604,1.053714286,1,3.821410329,6.719685391,9.603839992,12.46803415,15.30630438,18.18418543,22.02704257,20.00563223,17.90735716,15.82320254,13.75900837,11.72073813,9.642857061,6.642857061,112.3895788,216.159521,320.4541576,425.0822254,528.3006571,631.7788452,737.4074166,749.6606913,763.8907457,777.5961056,790.9680343,805.7495992,820.2714076,827.3471219,828.6328362,829.9185505,831.2042648,832.4899791,833.7756934,835.0614076,838.0114076,718.4256968,598.839986,479.2542753,359.6685645,240.0828537,0.45
257,750.1008377,641.8459294,533.9214243,426.152006,318.4433235,211.8874869,107.5415102,1.361794799,1.305180727,1.258361059,1.21534918,1.163648367,1.112796444,1.058500556,1,4.682235537,8.316603126,11.91883903,15.48463706,19.07479112,22.68436892,26.34307897,23.44655772,20.59790442,17.7813828,15.00129906,12.19685929,9.372995764,6.5,112.9624917,219.1999351,325.2727558,431.2653441,528.8880289,633.413586,739.0312347,750.5830253,762.3598641,774.3013256,786.3230196,806.714617,820.2033421,832.5999756,833.8856899,835.1714042,836.4571184,837.7428327,839.028547,840.3142613,841.5999756,722.0142648,602.428554,482.8428432,363.2571324,243.6714216,0.6
833,767.4926037,657.1128975,546.9444393,436.9978172,327.0019219,217.1769272,107.8666704,0.784670374,0.845628099,0.897776742,0.93742489,0.977110661,1.016304407,1.053714286,1,3.737540221,6.45277134,9.209490657,11.97006228,14.69064848,17.39490551,21.23776266,19.28593672,17.35641989,15.38541486,13.41055752,11.47568561,9.557142857,6.557142857,110.3348122,216.2686639,321.3419679,425.5554746,529.6301998,634.2051589,739.8337304,747.2417735,752.4936344,758.6060429,765.5782488,772.6892361,779.2999895,786.3757038,789.3614216,792.3471394,795.3328571,798.3185749,801.3042927,804.2900105,807.2400105,692.7685802,578.2971499,463.8257196,349.3542893,234.882859,0.44
442,737.7953613,633.4380906,528.546049,422.3897466,317.979325,213.5246116,107.6791305,1.44131958,1.377910481,1.312364956,1.247222463,1.18547568,1.115601036,1.051555057,1,4.793726776,8.610661215,12.39542336,16.15694132,19.93118144,23.70708541,27.50608168,24.53378348,21.53827761,18.57494404,15.63485465,12.68204311,9.727567705,6.75,111.2351039,215.779177,320.4453127,424.8842156,529.4432254,634.7018327,740.6137281,749.0071991,757.3417009,765.5541401,773.9938121,782.3133773,789.9333449,796.9000244,799.9143066,802.9285889,805.9428711,808.9571533,811.9714355,814.9857178,818,701.7714286,585.5428572,469.3142858,353.0857143,236.8571429,0.73
42,764.0087734,654.2697365,544.3750778,435.1204806,325.408806,215.6629504,107.9548265,0.87282651,0.90299101,0.932336361,0.958627524,0.989077343,1.022198081,1.053714286,1,3.916897842,6.82914331,9.757926991,12.68572285,15.6032047,18.54125517,22.38411232,20.28150016,18.18354038,16.06904239,13.95553221,11.85233605,9.728571265,6.728571265,114.6469901,222.8699065,330.3318582,438.3617161,546.1734966,653.4001365,759.0287079,770.2960034,781.2588013,792.9825639,804.1384203,815.5123541,827.4714286,834.5471429,832.8471394,831.1471359,829.4471324,827.7471289,826.0471254,824.3471219,827.2971219,709.4828397,591.6685575,473.8542753,356.0399931,238.2257109,0.46
617,749.5039578,641.1908008,532.8813147,425.1810226,318.7853168,213.7023052,107.9334745,0.851474495,0.89180303,0.931432294,0.959149578,0.998628786,1.020239453,1.053714286,1,3.995284615,6.996384545,9.998494252,12.97163365,15.95635426,18.35192237,22.19477951,20.04235205,17.88410928,15.72485673,13.59457449,11.45271104,9.900000082,6.900000082,113.0638227,219.3450117,325.4815715,431.3585062,535.0815422,639.2457115,744.8742829,750.9676048,756.9435605,763.0641453,769.4443551,777.9784637,786.071439,793.1471533,796.3757213,799.6042892,802.8328571,806.0614251,809.289993,812.518561,815.468561,699.6257056,583.7828502,467.9399948,352.0971394,236.254284,0.71
388,744.3119852,638.0205183,531.765179,425.4313558,319.6133767,214.5094876,108.3357425,1.253742476,1.22542784,1.186000318,1.158621933,1.127935243,1.089123931,1.053714286,1,4.267230629,7.511373619,10.7531165,13.99218805,17.19487125,20.37271396,24.21557111,21.74834046,19.30419746,16.86245456,14.423383,12.02069979,9.642857061,6.642857061,114.2369586,222.0194445,329.9716201,438.1307739,544.9354968,651.790089,757.4186604,761.1102697,764.6134946,767.9470298,771.0735867,775.5545747,779.9856934,787.0614076,784.8614129,782.6614181,780.4614233,778.2614286,776.0614338,773.861439,776.811439,667.4114373,558.0114356,448.6114338,339.2114321,229.8114304,0.43
335,767.4493481,658.0641529,548.8502099,439.3503147,329.8176033,220.3538515,110.3638302,0.961984293,0.970172261,0.978200449,0.979932961,0.983631248,0.986673279,0.990799835,1,4.561428789,8.097858388,11.59600862,15.10705021,18.58956657,22.08927613,25.57426654,22.81283774,20.07640813,17.37825788,14.66721627,11.9846999,9.284990326,6.599999905,112.725838,219.0171477,325.2839768,431.7153121,538.1448915,644.3087126,751.1294833,758.5465059,765.7980568,773.0740884,780.1856137,787.2988949,794.6779345,801.4000244,804.3714512,807.3428781,810.3143049,813.2857317,816.2571586,819.2285854,822.2000122,705.3857247,588.5714373,471.7571498,354.9428624,238.1285749,0.45
273,747.6853103,642.2471952,535.5865614,428.3706942,320.9778783,213.4707927,107.4897119,0.407711861,0.523175313,0.63739543,0.750148969,0.852597442,0.953239311,1.053714286,1,4.649808755,8.238741896,11.82363123,15.39873734,18.95476082,22.5385617,26.38141885,23.51732438,20.71410552,17.91493047,15.12553865,12.35522946,9.557142857,6.557142857,109.7514469,215.5413919,319.625384,424.340682,529.4419842,634.7608958,740.3894672,755.2094454,767.4337826,781.3640728,794.6630569,807.576037,820.2714076,827.3471219,828.6328362,829.9185505,831.2042648,832.4899791,833.7756934,835.0614076,838.0114076,718.4256968,598.839986,479.2542753,359.6685645,240.0828537,0.6
756,749.5226255,643.0274539,536.0848416,428.2524293,322.1044561,215.2177773,107.9480696,0.866069567,0.887677553,0.927508449,0.961459201,0.971339751,1.006886078,1.053714286,1,4.891045442,8.74651754,12.62337873,16.46264426,20.26010494,24.02716679,27.87002394,24.82183565,21.80922071,18.77521668,15.77880831,12.82420477,9.900000082,6.900000082,109.9483242,213.0343377,315.9735478,418.4316514,521.3554942,627.24179,732.8703614,739.2077481,745.5074453,751.953946,758.8815532,765.3434212,768.8428362,775.9185505,773.9185505,771.9185505,769.9185505,767.9185505,765.9185505,763.9185505,766.8685505,659.1256969,551.3828432,443.6399896,335.8971359,228.1542823,0.57
488,760.8996603,650.3495765,541.9321681,433.7301745,325.5239453,216.5164323,108.4215036,1.339503644,1.288177929,1.249776833,1.19410614,1.143760811,1.101936939,1.053714286,1,1.726680278,4.466809187,7.147359585,9.820081638,12.50365367,15.16722074,19.01007788,19.08339759,17.14326866,15.26271825,13.38999619,11.50642414,9.642857061,6.642857061,114.0659109,221.6443242,327.9185722,434.4354936,541.4079869,648.5771241,754.2056956,759.6826453,765.0042354,771.629991,778.0130731,783.9405833,789.6714495,796.7471638,799.761446,802.7757282,805.7900105,808.8042927,811.8185749,814.8328571,817.7828571,701.5542857,585.3257143,469.0971429,352.8685715,236.6400001,0.6
550,761.1246328,653.4291146,545.115003,436.3726305,327.7137931,218.8994526,110.1644608,1.340276928,1.287305776,1.239824973,1.19457024,1.146640462,1.093376924,1.043545407,1,3.760200593,6.533202903,9.351076165,12.17464887,14.97917317,17.75064107,20.53384723,18.61650379,16.68635864,14.71134253,12.73062699,10.76895984,8.8403491,6.900000095,112.4879605,218.0827989,324.4730333,431.1215486,535.6468223,639.3961099,742.8282338,747.9116984,752.9882851,757.2694758,761.2923856,767.438537,774.3606744,781.5999756,779.2285505,776.8571254,774.4857003,772.1142753,769.7428502,767.3714251,765,656.3428572,547.6857143,439.0285715,330.3714286,221.7142858,0.3
53,746.0654087,639.3960676,532.9790932,426.8282249,320.4487859,214.0155882,107.525479,0.814407758,0.84444659,0.872924816,0.899518185,0.923647868,0.950706533,0.975372183,1,4.892900752,8.769034817,12.68807441,16.60480744,20.52485455,24.41755406,28.3432234,25.2788941,22.23133149,19.14086335,16.05270178,12.96122612,9.897098073,6.800000191,111.6072991,216.7160781,321.6927416,426.495803,531.1101037,635.7769859,740.4778178,756.1276617,771.4760255,786.9565048,802.6105863,818.4534284,834.2436891,850,849.3428606,848.6857213,848.0285819,847.3714425,846.7143032,846.0571638,845.4000244,725.2714495,605.1428746,485.0142997,364.8857247,244.7571498,0.61
823,764.8714827,654.6913787,544.643592,434.7271027,324.8078076,215.787172,108.8903532,0.710043525,0.747769086,0.797569101,0.832827444,0.861588038,0.910867038,0.958026917,1,3.77035811,6.522912069,9.310503153,12.03881568,14.80840353,17.56549742,20.34296187,18.35831804,16.39147837,14.38960157,12.44700333,10.46312976,8.491750161,6.5,112.267977,218.4614963,324.6798927,430.5934903,535.6774531,640.8350911,744.9883784,750.406114,755.3983072,760.3656234,765.6377383,771.7394881,777.7675626,784.7999878,787.7857056,790.7714233,793.7571411,796.7428589,799.7285767,802.7142944,805.7000122,691.2285819,576.7571516,462.2857213,347.814291,233.3428607,0.46
128,734.7499047,631.4587122,528.243507,424.8854193,318.980965,211.9585888,105.9822227,0.679176874,0.730201069,0.780660091,0.829201339,0.882388417,0.932924516,0.964621706,1,4.771563724,8.475880007,12.17615557,15.90134904,19.6294722,23.35041595,27.15783635,24.20055832,21.31052772,18.42453785,15.51363006,12.59979259,9.693134523,6.699999809,98.91712556,204.1412517,309.397688,415.130962,521.123458,627.2790569,733.5178057,759.7578263,772.9908465,786.1915566,798.915429,811.3800794,823.6816268,835.9000244,837.2428763,838.5857282,839.9285801,841.2714321,842.614284,843.9571359,845.2999878,725.1999895,605.0999913,484.999993,364.8999947,244.7999964,0.45
802,749.2595256,641.9667914,535.2173726,427.5463197,320.9721509,214.4349871,107.9598351,0.877835126,0.893928339,0.924734208,0.954294746,0.989998679,1.024832908,1.053714286,1,4.838416645,8.620112787,12.46111505,16.06283768,19.6217673,23.17984208,27.02269922,24.01285403,21.05972935,18.04729854,15.27414736,12.5437892,9.814285878,6.814285878,112.9960451,218.8333666,325.4024761,431.9384019,537.7093646,643.4126796,749.041251,754.0023472,759.3078811,763.8816269,768.4885565,773.8604491,779.2999895,786.3757038,789.3614216,792.3471394,795.3328571,798.3185749,801.3042927,804.2900105,807.2400105,692.7828659,578.3257213,463.8685767,349.4114321,234.9542875,0.87
28,766.3741972,658.986003,551.3695025,441.854163,331.4779617,221.1966876,110.9242629,0.751715715,0.781695454,0.808866918,0.845416092,0.883782286,0.924768307,0.955028376,1,3.934541363,6.842251542,9.77237808,12.67379913,15.57734957,18.50855751,21.4528428,19.33258712,17.23916263,15.12332178,13.03618641,10.94692167,8.829999409,6.699999809,111.9234564,217.9094357,326.0976392,435.1805209,543.230963,651.7195043,758.6831626,772.6454203,785.8451553,796.8426661,806.9454987,818.0807709,828.7779439,841,839.2999965,837.599993,835.8999895,834.199986,832.4999826,830.7999791,829.0999756,711.2856934,593.4714112,475.6571289,357.8428467,240.0285645,0.45
183,750.1352355,642.3194576,536.9774155,430.4547242,324.1268424,216.6291018,107.7587901,0.676790094,0.736518924,0.799396377,0.862427032,0.930050263,0.993689531,1.053714286,1,3.762958812,6.560133851,9.361666693,12.13016297,14.89274199,17.65459571,21.49745285,19.52020832,17.50874757,15.49292901,13.51014703,11.53328229,9.557142857,6.557142857,111.0551642,214.4576092,317.6083945,424.0451588,529.9315625,635.0003874,740.6289588,754.6166553,769.6999281,785.0348605,797.083814,809.683128,823.1000209,830.1757352,831.5185871,832.861439,834.2042909,835.5471429,836.8899948,838.2328467,841.1828467,721.0828484,600.9828501,480.8828519,360.7828536,240.6828553,0.46
459,742.7500682,634.535103,526.4999342,422.7694777,319.0467839,214.528245,108.5339309,1.451930922,1.386331993,1.325004623,1.256111982,1.183816241,1.118861766,1.053714286,1,4.861677459,8.756608892,12.60512839,16.47601613,20.29150249,23.3297528,27.17260994,24.13950394,21.07314396,18.05319592,15.01087963,12.02396473,9.814285878,6.814285878,113.5438341,220.5768769,325.1617845,429.8975906,534.3162359,639.5707384,745.1993099,751.3411936,757.1795829,765.4661074,773.6017333,782.05452,789.6714495,796.7471638,799.761446,802.7757282,805.7900105,808.8042927,811.8185749,814.8328571,817.7828571,701.5542857,585.3257143,469.0971429,352.8685715,236.6400001,0.58
510,733.2137423,627.402772,521.3263817,415.7277151,310.0303362,212.8051685,108.5903031,1.508303058,1.434200728,1.366590608,1.290136262,1.207866662,1.12839497,1.053714286,1,4.631235961,8.322893231,11.9496309,15.5795926,19.19122692,22.72773322,26.57059036,23.73935439,20.84769711,18.02095942,15.19099771,12.37936338,9.642857061,6.642857061,112.3742266,218.669161,324.3218595,429.9636774,536.0311528,643.1102545,748.7388259,753.7217386,758.1410865,763.2026702,768.2751346,772.9219414,776.5571219,783.6328362,781.2614111,778.889986,776.518561,774.1471359,771.7757108,769.4042857,772.3542857,663.6971429,555.04,446.3828572,337.7257143,229.0685715,0.43
